" just had a call from kita, she's arrived!  but im eating an banana (Y)",Negative
 just had a fun weekend.,Positive
 Just had my penis shortened,Negative
 just had potato bake leak all over my shirt.. had to change ,Negative
 just had some hot chocolate&lt;mmmmm3,Positive
 just hadda tell a pt they were in early stages of kidney failure and headed for dialysis... sometimes this is harder than others...,Negative
 just happy. right now.,Positive
 just happy.that's all i'm tweeting now,Positive
 Just havent got arnd 2 it yet...,Positive
 just heard one of my site members has passed away ,Negative
 Just learned that the hockey area is now filled with stupid cars.,Negative
 just left Texas now in new Mexico here we come Colorado,Negative
 just like I thought everyone is busy already. It now depends on lyss...,Negative
 just like that.,Negative
 Just lost half of a blog post... grumble grumble,Negative
 Just lost one of my best twitter buds. t'other'un isnt here either. anyone want a new TBF?! ,Negative
 just lost two followers. sniffle sniffle. oh well! time to celebrate getting into graduate school at Wichita State University!,Negative
 just made @proud2badork 's bid response. Now gonna put it on YouTube ,Positive
 just missed a call from this sexy ass dude!!  he better call back!!,Negative
 just not having a good day,Negative
" just noticed that it's #UnfollowSunday , we all know what that means",Positive
 just passed up going to my favorite bar with most of my favorite people because i hurt so bad  -otte-,Negative
 just plain sad,Negative
 just played four hours of the wonderful game (Cricket) in Quincy,Positive
" just read about that asshat in FL killing cats. Oh, so much to be said..",Negative
 just really upset and drunk,Negative
 Just re-tanlined my basketball sock tanline. Ftl.,Negative
" just run myself a bath, atleast i thought i had. run the taps but to plug in the plug, went back and bath was empty  ahahaha im so dumb",Negative
 just sat wit sis lookin on twitter  x,Positive
 Just saw the most .....(I can't even say this word) pictures.I hate them.Those picturse must be burned!,Negative
 just seen a frog on the sidewalk (:,Positive
 Just sick of this.,Negative
 just soaked in the hot springs of Pagosa. So nice.,Positive
 just sold my ferret...its new owner picks him up tomo.  Sad but its time for me to get a grown up pet. So I'm having a baby.,Negative
 just spent half an hour talking about the twilight saga!  ha! good thing there was no teacher around.. they had a faculty meeting! ,Positive
 just spent the last couple hours catching up with nicole. i missed her so much. yey for summer &amp; friends being home.,Positive
 Just started a twitter xD,Positive
 just started my day. mmm chik-fil-a!,Negative
 Just swallowed a cherry seed... HATE THAT!,Negative
 just The River by Garth Brooks it always makes the day better hearing that song........I think the words are sooooo true ,Positive
- Just Tried The New Brownie Batter Blizzard!! ,Positive
 just trying to help,Negative
" just up, It's brillinat when you dont need to go into school. Promiised id bring the girls a starbucks for with their revision. Town!!!",Positive
 just walked by Kami's tank and was all &quot;! I should take him out for a bit.... oh wait. right. &quot;,Negative
 just walked in on boyfriend trying to hang himself.  he's okay.,Negative
" just wanted to update my site a bit, but it seems Yola.com is unreachable at the moment. oh well.....just have to wait i guess",Negative
 just watched the farrah facett story. i feel terrible for her :/,Negative
" Just watched the last episode of Cupid, I love that show...so sad it is over. Good night.....this time for realzies, it is like 3:10am",Negative
 just watched the movie Wanted... it was pretty darn good.,Positive
" just weighed self... still 59 kilos!! Damn you body, gain some fat!",Negative
 Just went to my grandma's house..,Positive
 just when i was thought i was doing something good,Negative
 just woke up..,Negative
- Just wrapping up the day day at work.. leaving in 20mins woohoo! ,Positive
 Justine's in the wash. Now whose hair I'm I going to play with?!,Negative
" Karine Ruby, &quot;former Olympic snowboarding champion dies at 31.&quot; http://bit.ly/uKRBg",Negative
 karly on bb...how ...fifian..?,Negative
 Katie Herzig tweeted my tattoo of her &quot;Jenny Lynn&quot; lyrics.  Check it! http://yfrog.com/0j90oj and check out her music!,Positive
 keeeeep following me thanks to new followers tell your friends/fam/strangers/followers to follow me!!  much luv,Positive
 keeping it chilled.,Positive
" kein Stress!! â˜¼ @hemablokker please please hug Berlin wall from me, send it to my wallhuggers group on flickr.com or mauerandmore.de thx",Positive
 Kelp will just follow.,Negative
 kettering is rubbish...it doesnt even have any sketch books!,Negative
 kibler got Lavalanche with brainbite.,Negative
 Kicking it with Genesis. Being dramatic. Watching a chick flick. This is highly entertaining surprisingly. ,Positive
 kids at the cuz house! i'm so alone...,Negative
-- Kill me.I want to die. Put a bullet in my heeeeaaaad.  Ten points if you can name the movie...  .... i miss my cell. ,Negative
 killer headache. Today was half good and half bad. Could use some good news.,Negative
 kind of a bummer tht we can only choose between going to church or goin to the movies rather than going to both as originally planned,Negative
" Kind of a deal-breaker, when u discover a hot guy u know has some kinda health sci/phys fitness major, but youre a pudge/semi-pudge. FML",Negative
 kinda chilly but the sun is out and its not raining  http://twitgoo.com/7alc,Positive
 Kinda depressed... but not showing my emotions.. ahh fuck it ..,Negative
 Kinda hurt u no longer follow me....@Bossmobb,Negative
 kobe bryant-weezy; goes hard. too bad ill be at work when the game is playing &quot;/,Positive
- Kris Lundberg is speaking at the Int'l Virginia Woolf Conference today at 4pm! Come to Lincoln Center and support her. 113 W. 60th St. ,Positive
 kyokyo-chan isn't real.... )': Yukyosukuji!&lt;3,Negative
 lack of sleep and everything = low mood and probably a not so fun night,Negative
 lady is coming in like 2 hours i dont want her to have onee LOL,Negative
 laidley come back!,Negative
 lalala. I feel like taking a bubble bath. I think I will.,Positive
 lance broadway....,Negative
 landed safely. but three hours late.,Positive
 laptop dead...we had a good 6 year run...,Negative
 las vegan kid was out on first final round spelling. This is a replay from last night.,Negative
- last day at the beach  but im excited to be home tomorrow...except im gonna hate the friggin cold weather &gt;,Negative
 last day foreverrrr!,Negative
 last day in DC. This trip has been 100% rewarding.,Negative
 last day in turks and caicos... i will miss you ,Negative
 last day in TX. ill b home tmrw!! yay!,Negative
 last day of holidays...I wanna cry. http://tinyurl.com/d8s778,Negative
 last day of holidays...I wanna cry. http://tinyurl.com/q8428o,Negative
 last day of school....,Negative
" last day of summer uniform, I HATE WINTER ,i got locked out side my locker today .. not cool all my teachers were like were r your books",Negative
 Last day of the holidays tomorrow.. Depressing!!,Negative
" last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there",Negative
 last day of weekend.,Negative
 Last day of work until September. I'm going to miss my kindergarteners!!,Negative
 Last day of year 11 today. Boswells 04-09 (L),Negative
 LAST Day To Enter http://tinyurl.com/r3qhor,Positive
 last days... 5... tick tick 4... tick tick 3..  and the tick tick goes on..!!,Negative
 last English lesson today. I bet no ones going to turn up except for me -_-,Positive
 last episode of buffy always makes me cryy,Negative
 last full week with my sister....... ima miss her.,Positive
- last minute 3-hour session in the studio...just got done. tired. ,Positive
 Last morning in CuraÃ§ao. I'll miss the place especially since it 59 F at home right now...should I wear long sleeves on the plane? hmm.,Negative
 last night I fell while I was taking the trash out... I really hurt my arm but now I am feeling better..need to study really soon!,Negative
 last nite  -- tryin to recover,Positive
 Last series of Gavin and Stacey...awww http://tinyurl.com/p8suyg,Negative
 last survivor of the titanic Milivina Dean died today at age 97..SOOOOOOO sad,Negative
" last thing before I know out, stay blessed everyone",Positive
- last time ill see you again till almost a year? .. I think so. ,Negative
 last time seeing my kids. 2 of the greatest kids in the world.,Negative
 last tweet for the night!  VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace!,Positive
 last tweet for the night! VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace !!,Positive
 lastfm is down,Negative
 late to church again.,Negative
" Latest CDC infromation on E. coli in raw refrigerated, prepackaged cookie dough: http://tinyurl.com/locbao",Negative
"- Laughing like a retard.. :| HAHAHA.. ! Nice prank, Gugu. You were hysterical. Sadly.. my knee is still injured.. ",Negative
 Laughter is one of the best things that God has given us,Positive
 laura just txt me sayin about CA for *300 return flights! Let's all do that instead!,Negative
 Laura's family just got here and she is leaving soon. NOOOOO! SOON I WILL BE LEFT WITH THE TWO MESSY PEOPLE IN THE FLAT D:,Negative
 Lauren is feeling very lonely. She wants to be home.,Negative
- laying in bed b/c I have nothing to do! ,Negative
 laying out and making my little brother spray me with water whenever i get hot ,Positive
 layingg down........ textttt me !!!!!,Negative
 layyingg out.,Positive
 leave what you said as something herd and the the things u havent said should be left unherd.,Negative
 leaving,Negative
 leaving Cali! Heading to LA first.,Negative
 leaving florida want to live there forever! Texan*Girl,Negative
 leaving for camp in the morning.,Negative
"- leaving for Seattle in ~14 hours!! Just one more day of work to survive, then we're off  to celebrate 3 years of wedded bliss ",Positive
" Leaving for the mall soon. Then seeing 'Drag Me to Hell' After that, staying at Tessa's. Graduation tomorrow =( Loveeee &lt;33",Positive
